record_ID,units_sold
214206,111.03129613037419
214207,65.73898935654996
214209,84.54729282401996
214210,74.42581366738281
214213,28.040010748111655
214215,10.923030798287208
214216,24.3313016954379
214217,31.662799944357385
214218,10.250425296438102
214221,83.35586126525406
214222,20.911314240278784
214223,114.23696606541213
214224,20.848091840886344
214225,15.353662450794733
214226,29.733374234923446
214227,41.00265380784817
214228,32.898929376000716
214229,20.646535278788583
214230,26.442355795844268
214231,38.19167739126754
214233,11.735731181357544
214235,125.99082970809098
214236,87.19067215091806
214237,52.638254967828374
214240,56.60201165131784
214241,69.22542760895215
214242,82.55028649306131
214245,107.51294878284446
214246,41.88283589600288
214247,227.81495424430526
214248,16.86096366334693
214249,8.73639795349652
214251,69.37479949926342
214252,41.648713783255076
214253,64.84518149874516
214255,55.072069186864795
214256,92.71445610933307
214258,23.220137972962817
214261,8.629025257616934
214262,38.90773081196529
214263,21.23531238918521
214265,17.7037046614585
214266,29.674152587153387
214267,21.786803624291572
214271,91.46380873716137
214272,23.70113035492728
214273,97.38211432240315
214274,27.920959419429728
214275,20.663911849073752
214276,31.284056330088006
214277,35.50973595154494
214278,28.847069714568825
214281,39.12782398781849
214282,17.620932827735185
214283,14.037344604678307
214284,16.841679647476525
214285,22.264482050511944
214286,25.847841173326575
214287,25.37582821739844
214288,23.548640042564067
214292,22.298037575536988
214293,34.970881641807864
214296,10.724793462042536
214297,94.9126299267825
214300,182.90005469029046
214301,101.0581277821669
214302,56.5000773427659
214305,82.33140538611777
214306,104.03469129970782
214307,128.16756468279468
214310,28.11466449997357
214311,107.87401579902883
214312,62.60744602877387
214313,101.8829919607034
214314,34.46527745422648
214315,15.036330715069678
214316,82.5010945088712
214317,51.880030912694224
214318,325.6209501671452
214320,10.72000463419709
214321,23.3941342558384
214322,22.668888025368588
214325,88.08904038873013
214326,97.58311802628502
214327,17.356728951767085
214328,7.2165443695309275
214330,21.454208215485526
214331,61.59014899425873
214332,37.455453809883636
214333,41.115852459385266
214334,42.906698859430364
214335,25.292193953385752
214336,78.17040742011349
214337,32.74887311984381
214338,36.26019011306104
214339,25.32361588374558
214340,23.004866861230603
214341,38.04884590489734
214342,43.931296967228306
214343,216.2151746422162
214344,13.192095189864746
214345,18.54280227542151
214346,22.596408465973667
214348,8.136132835571377
214349,16.729004982394343
214350,35.191966726739096
214351,37.71246067021248
214352,33.36388511489951
214355,34.38408022705176
214356,36.24527027823796
214357,23.886648741552115
214358,26.09960519493837
214360,93.51861485629342
214361,28.42891082490686
214362,29.300679155549492
214363,13.909354468791376
214364,11.06793028442912
214366,27.137309564987454
214367,57.15487092362569
214368,138.20989585943084
214370,19.504138434080208
214371,25.339040511765244
214373,7.461071581977106
214374,8.44603475481646
214375,15.625684374087864
214376,279.80164991082506
214377,216.62147707362982
214378,75.0403946002943
214379,22.550473170438792
214381,108.21373691672589
214382,152.85672759440422
214383,212.09414964294268
214387,182.1462686523426
214388,97.47663482020862
214389,173.81265529433927
214390,50.243532295761
214391,35.50792202408121
214393,125.69809629628871
214394,94.74593339860999
214395,315.02981386463074
214396,12.119324202111354
214397,25.090389157047717
214398,52.359410895739984
214399,10.513422739033057
214400,64.6928422149438
214402,15.66235433180333
214403,78.85785639897999
214404,81.79346080549631
214406,49.80691920897099
214407,61.30412349228642
214408,67.86798001161561
214411,36.833262341621186
214412,60.37882078742308
214413,28.327438551733355
214414,50.505631569929236
214415,14.17642594892643
214416,11.276467722958245
214417,48.31161149814433
214418,23.55018773069721
214421,10.645707493001856
214422,18.961228793738563
214425,211.2044118574789
214426,114.1341396084085
214427,71.17399578371105
214428,17.326033862290455
214430,98.05753590288144
214431,121.65247709819633
214432,125.8533704606291
214434,147.1028108073004
214435,113.69750881389834
214436,123.04469230335734
