record_ID,units_sold
212981,8.985575964
212982,61.90431524
212983,8.985575964
212984,8.985575964
212985,8.985575964
212986,8.985575964
212987,8.985575964
212988,8.985575964
212989,51.46892984
212990,51.99677089
212991,58.36758383
212993,51.99677089
212994,82.684394
212995,82.684394
212996,51.99677089
212997,44.25732156
212998,51.46892984
212999,49.05179523
213001,51.99677089
213002,51.46892984
213006,110.5976328
213007,96.04232285
213011,92.39809767
213012,92.39809767
213013,67.16522568
213016,92.99885173
213017,92.39809767
213020,124.7889055
213021,67.16522568
213022,95.84816832
213023,110.5976328
213025,110.5976328
213026,66.29962874
213027,91.78612522
213031,66.29962874
213032,98.625078
213033,83.02006064
213034,91.78612522
213035,91.78612522
213036,85.98191627
213037,79.5979095
213038,88.0088515
213039,91.78612522
213040,91.78612522
213041,43.63114561
213043,43.10330455
213048,75.84713066
213049,43.63114561
213050,71.16103543
213053,70.09252926
213054,34.22359396
213055,39.51852884
213056,39.51852884
213059,43.63114561
213060,32.18584793
213061,39.51852884
213064,58.60117414
213065,36.15641935
213066,58.60117414
213068,58.60117414
213069,58.60117414
213070,58.60117414
213072,50.92151621
213073,47.35347317
213074,44.06203822
213076,48.86478665
213077,50.92151621
213078,57.24879782
213079,61.86692178
213080,68.68311433
213081,172.8739982
213082,61.86692178
213083,67.08633026
213084,65.50235463
213085,65.5291654
213086,94.24986849
213087,91.4539904
213088,67.18062194
213089,61.86692178
213090,66.59945992
213091,34.74061098
213092,34.74061098
213093,34.74061098
213094,34.74061098
213096,34.74061098
213097,34.74061098
213098,69.25408327
213100,69.25408327
213101,53.41611725
213102,34.74061098
213103,34.74061098
213105,34.74061098
213106,21.14264635
213107,21.14264635
213108,20.94345838
213109,46.8031231
213110,46.8031231
213111,21.77311469
213113,21.14264635
213114,21.14264635
213115,21.14264635
213123,21.14264635
213127,21.14264635
213128,21.14264635
213129,43.44438015
213131,73.91432657
213132,37.49981757
213133,142.8060578
213135,52.27567856
213136,37.49981757
213137,66.79470856
213138,50.64948204
213140,60.11279816
213141,39.8089473
213142,52.46672133
213145,44.88967269
213147,31.47101314
213148,31.47101314
213149,31.47101314
213150,41.18832773
213151,41.18832773
213152,31.47101314
213153,31.47101314
213154,31.47101314
213155,31.47101314
213156,31.47101314
213157,31.47101314
213158,31.47101314
213159,33.90005088
213160,40.81460509
213161,33.90005088
213162,33.90005088
213163,33.90005088
213164,33.90005088
213167,39.7998039
213168,39.7998039
213169,33.90005088
213170,33.90005088
213171,33.90005088
213174,33.90005088
213175,53.30620248
213176,20.93744885
213179,20.93744885
213180,49.72087991
213181,18.42500948
213182,18.42500948
213183,47.78747493
213187,47.78747493
213188,20.93744885
213189,20.93744885
213191,75.43248851
213192,20.93744885
213194,44.29359388
213195,14.10982572
213197,14.10982572
213199,40.70827131
213200,12.72761163
213202,12.72761163
213204,38.77486633
213205,38.77486633
213206,14.10982572
213207,14.10982572
213208,59.34567244
213209,14.10982572
213215,16.52046385
213216,16.52046385
213217,20.32745823
213219,16.03731381
213220,16.52046385
213221,20.32745823
213225,16.52046385
213226,20.32745823
213227,16.52046385
213230,16.52046385
213231,16.52046385
213233,16.52046385
213235,15.89719255
213236,19.70418693
213238,15.89719255
213239,15.41404251
213240,15.89719255
213241,15.89719255
213242,15.89719255
213243,19.70418693
213245,15.89719255
213246,15.89719255
213247,15.89719255
213248,15.89719255
213249,40.02344292
213250,34.43491891
213251,49.4961694
213252,37.18555107
213254,44.13493184
213255,47.88373113
213256,49.40365009
213257,49.40365009
213260,49.40365009
213265,37.18555107
213268,34.43491891
213269,36.56281588
213270,44.42316278
213273,44.42316278
213275,108.2356068
213276,59.98891589
213278,51.29084475
213279,55.28345241
213280,54.27720285
213281,43.64942274
213282,45.75962969
213283,61.58914501
213285,45.75962969
213286,43.64942274
213287,37.44454286
213288,56.96603554
213289,73.2201154
213292,38.33290044
213293,59.91452329
213294,73.2201154
213296,44.12013889
213297,56.85470644
213301,57.30969269
213303,63.885729
213304,38.33290044
213305,56.96603554
213306,13.94295578
213308,20.26190141
213309,13.94295578
213310,20.24542694
213311,31.25828385
213312,13.94295578
213314,20.26190141
213315,13.94295578
213316,20.26190141
213317,13.94295578
213320,13.94295578
213321,13.94295578
213322,41.12852656
213325,42.07508826
213326,63.49858043
213327,63.49858043
213330,42.07508826
213331,63.49858043
213332,63.49858043
213333,36.24756049
213334,33.49692833
213335,34.91217663
213336,34.91217663
213337,41.12852656
213338,13.17518996
213340,13.17518996
213341,13.17518996
213343,19.69464716
213346,31.87215043
213347,13.17518996
213348,13.17518996
213351,13.17518996
213352,13.17518996
213353,13.17518996
213354,13.17518996
213355,13.17518996
213356,72.26019987
213357,73.64919184
213358,115.8513346
213359,73.64919184
213360,72.26019987
213361,72.26019987
213363,72.26019987
213364,72.89511479
213365,72.89511479
213366,72.26019987
213367,72.89511479
213369,72.89511479
213370,28.27541271
213371,28.27541271
213372,28.27541271
213373,28.27541271
213374,28.27541271
213375,28.27541271
213376,59.89924789
213377,58.22059432
213378,46.60301904
213379,28.27541271
213380,28.27541271
213381,28.27541271
213382,36.25557485
213383,33.12134877
213384,31.64937004
213385,173.8873166
213387,34.51677313
213388,31.64937004
213390,79.21457723
213391,44.7625738
213392,41.55737778
213394,42.20013743
213395,36.25557485
213396,35.50021654
213399,32.02429265
213400,32.02429265
213401,32.02429265
213403,32.02429265
213404,32.02429265
213408,32.02429265
213409,32.02429265
213410,32.02429265
213411,32.02429265
213412,32.02429265
213413,32.02429265
213414,32.02429265
213415,34.01912562
213416,34.01912562
213417,34.01912562
213418,34.01912562
213419,182.5857213
213420,207.9697495
213421,34.01912562
213422,34.01912562
213423,34.01912562
213425,34.01912562
213426,34.01912562
213427,34.01912562
213428,36.98001819
213431,36.98001819
213432,36.98001819
213434,36.98001819
213435,42.29371835
213436,36.98001819
213437,41.22547405
213439,36.98001819
213440,36.98001819
213441,36.98001819
213444,36.98001819
213445,42.29371835
213446,38.19308821
213447,16.0214332
213448,16.0214332
213449,50.83165158
213454,21.13128941
213455,16.0214332
213456,26.71484686
213457,26.71484686
213458,16.0214332
213461,16.0214332
213462,38.19308821
213463,16.0214332
213466,29.70350634
213467,10.32403535
213471,10.32403535
213472,35.02552336
213473,13.76667371
213474,10.32403535
213476,29.42584308
213477,29.42584308
213478,10.32403535
213479,10.32403535
213480,30.56754456
213481,10.32403535
213484,15.95312663
213485,15.95312663
213486,15.95312663
213488,16.82128076
213489,15.95312663
213490,15.95312663
213491,15.95312663
213494,15.95312663
213495,15.95312663
213496,15.95312663
213497,15.95312663
213502,15.95312663
213503,15.32985533
213505,15.32985533
213506,15.32985533
213507,16.19800946
213510,15.32985533
213511,15.32985533
213512,16.6342736
213514,15.32985533
213516,15.32985533
213517,15.32985533
213518,15.32985533
213519,15.32985533
213520,19.32122024
213521,39.61771993
213522,14.26998316
213523,19.06942749
213526,19.24298099
213528,19.56468849
213530,14.26998316
213531,14.26998316
213532,19.78133473
213533,19.32122024
213535,19.32122024
213536,37.15747884
213537,22.46408004
213538,22.46408004
213540,22.46408004
213541,22.46408004
213542,22.46408004
213543,22.46408004
213545,22.46408004
213546,22.46408004
213547,22.46408004
213548,22.46408004
213550,22.46408004
213551,22.46408004
213554,18.4385498
213559,38.7662882
213560,13.38731271
213561,18.48023894
213562,24.76160602
213563,18.48023894
213564,13.38731271
213565,13.38731271
213566,16.59565879
213567,18.4385498
213568,18.4385498
213572,38.7662882
213573,25.20398464
213574,22.45335248
213575,31.94136662
213576,25.20398464
213577,37.51460297
213578,37.51460297
213579,25.20398464
213580,22.83067725
213581,25.20398464
213582,25.20398464
213583,25.20398464
213584,25.20398464
213587,71.88484063
213588,41.16678096
213591,48.94902848
213593,71.88484063
213594,48.94902848
213597,71.28408657
213598,71.28408657
213599,71.88484063
213600,38.97544639
213601,48.94902848
213602,48.94902848
213603,48.94902848
213604,22.85055955
213605,18.89248655
213606,45.18561763
213607,45.18561763
213608,45.18561763
213609,22.85055955
213610,22.85055955
213612,45.18561763
213613,21.08382112
213614,22.85055955
213615,45.18561763
213616,45.18561763
213617,15.17025704
213619,15.17025704
213620,29.93635653
213621,15.17025704
213624,25.20291221
213625,28.06323809
213626,15.17025704
213627,13.31563069
213630,15.17025704
213631,15.17025704
213635,15.17025704
213639,15.17025704
213640,45.37536499
213641,34.12766403
213643,45.37536499
213644,45.37536499
213645,45.37536499
213648,34.12766403
213649,45.37536499
213650,37.8071473
213651,38.27775565
213652,45.37536499
213653,34.12766403
213654,45.37536499
213658,52.27654548
213660,53.86052112
213661,142.5770914
213663,52.27654548
213664,52.27654548
213665,53.37365078
213666,53.56895911
213669,113.2638517
213670,85.0532038
213671,52.27654548
213673,52.27654548
213674,60.08759066
213675,26.61741656
213678,26.61741656
213681,26.61741656
213682,26.61741656
213683,26.61741656
213685,26.61741656
213686,58.36564694
213687,36.32712231
213688,25.09425138
213689,26.61741656
213690,26.61741656
213691,26.61741656
213692,13.52397046
213693,13.52397046
213694,54.54589033
213696,13.52397046
213697,120.4094671
213698,159.1184718
213699,13.52397046
213700,13.52397046
213701,13.52397046
213703,13.52397046
213704,13.52397046
213707,13.52397046
213708,20.67424174
213709,20.67424174
213711,20.67424174
213712,20.67424174
213713,20.67424174
213716,20.67424174
213720,27.58879594
213723,25.40446499
213724,37.91821858
213725,20.67424174
213727,20.67424174
213728,20.67424174
213729,47.7936244
213733,42.20510038
213734,51.63656898
213735,42.20510038
213736,45.54138287
213737,52.04411795
213738,52.04411795
213741,57.17383156
213743,57.17383156
213744,42.20510038
213745,45.42983725
213748,42.20510038
213749,59.39800481
213750,55.90623941
213752,66.29337521
213753,90.3320308
213754,74.07540035
213755,88.81315157
213756,66.64836527
213758,63.37863294
213759,63.37863294
213760,59.39800481
213761,58.62426477
213762,58.62426477
213763,51.38134638
213764,53.59946292
213765,62.6644306
213768,80.35682644
213769,73.98625046
213770,82.90611248
213771,57.84752506
213773,52.15508642
213774,52.15508642
213775,52.15508642
213779,52.15508642
213780,52.15508642
213781,30.53542614
213782,27.97812781
213783,30.53542614
213785,27.97812781
213786,37.4145284
213787,30.53542614
213788,30.53542614
213789,30.53542614
213790,60.70240184
213792,27.97812781
213796,27.97812781
213797,27.97812781
213798,17.26776425
213799,23.58670989
213800,17.26776425
213801,47.19662864
213802,70.27320523
213805,17.26776425
213806,17.26776425
213807,23.58670989
213808,23.58670989
213809,17.26776425
213811,23.58670989
213814,23.58670989
213816,59.5814916
213817,59.5814916
213819,60.93386792
213820,60.93386792
213821,53.25421
213824,59.5814916
213825,53.25421
213826,38.48911313
213829,38.48911313
213830,61.67244716
213831,53.25421
213833,48.59007493
213834,16.49999844
213835,24.82881966
213838,16.49999844
213840,38.48865085
213842,56.70391405
213844,16.49999844
213848,16.49999844
213849,16.49999844
213850,24.82881966
213851,16.49999844
213852,16.49999844
213853,16.49999844
213857,68.57362766
213858,68.57362766
213859,164.4434847
213860,76.38467284
213861,68.57362766
213862,68.57362766
213863,71.75438736
213865,69.45068258
213866,76.74926912
213867,68.57362766
213870,68.57362766
213871,70.15760329
213874,36.82117675
213875,36.82117675
213878,36.82117675
213879,36.82117675
213880,36.82117675
213883,36.82117675
213884,93.17842423
213885,93.17842423
213888,63.28731507
213891,36.82117675
213892,36.82117675
213893,36.82117675
213895,23.22321211
213896,23.22321211
213897,23.22321211
213900,46.75378416
213901,39.47178122
213902,23.22321211
213903,23.22321211
213905,23.22321211
213906,23.22321211
213907,23.22321211
213909,23.22321211
213910,23.22321211
213912,46.51565317
213913,37.8730116
213918,34.97417852
213919,183.4073775
213922,44.88218626
213923,34.97417852
213924,47.46169974
213925,75.52230067
213926,44.88218626
213928,46.51565317
213930,48.19392049
213932,37.8730116
213935,35.34910113
213936,35.34910113
213939,35.34910113
213940,35.34910113
213942,35.34910113
213943,35.34910113
213944,35.34910113
213945,35.34910113
213946,35.34910113
213947,35.34910113
213948,35.34910113
213949,35.34910113
213951,28.83034537
213952,29.52471445
213954,29.52471445
213955,29.52471445
213956,192.2090189
213960,201.6708875
213961,29.52471445
213962,29.52471445
213963,30.54376642
213964,28.83034537
213965,28.83034537
213966,29.52471445
213967,32.52722692
213968,37.12730667
213971,32.52722692
213972,32.52722692
213973,32.52722692
213976,32.52722692
213977,32.52722692
213978,37.12730667
213979,32.52722692
213980,32.52722692
213981,30.66142747
213982,32.52722692
213983,34.78051008
213985,19.90106976
213986,19.90106976
213987,56.24562132
213988,23.31459984
213989,23.31459984
213990,40.9133912
213991,40.9133912
213994,19.90106976
213995,19.90106976
213996,48.32421744
213998,19.90106976
213999,32.40316435
214000,14.20367191
214001,14.20367191
214002,37.74582635
214004,16.48697671
214005,16.48697671
214006,32.42380933
214008,32.42380933
214009,14.20367191
214010,14.20367191
214011,39.07135959
214014,14.20367191
214015,27.90218097
214016,27.90218097
214017,29.79540054
214018,28.80446271
214019,33.59461961
214021,55.9923969
214022,33.59461961
214023,26.24008336
214024,28.80446271
214025,27.90218097
214026,27.90218097
214027,26.24008336
214028,32.95593882
214032,14.23570703
214033,52.64387749
214034,11.72882259
214035,11.72882259
214036,38.47039205
214040,26.6331472
214041,27.10673334
214043,30.03788711
214044,14.23570703
214045,38.47039205
214048,11.58641702
214049,20.22955482
214050,20.22955482
214051,20.22955482
214054,20.22955482
214055,20.22955482
214056,20.22955482
214057,20.22955482
214061,20.22955482
214062,20.22955482
214063,20.22955482
214065,20.22955482
214066,20.22955482
214067,19.60628352
214070,19.60628352
214071,19.60628352
214072,22.75856633
214073,19.60628352
214074,19.60628352
214075,19.60628352
214076,19.60628352
214077,19.60628352
214078,17.36340376
214079,19.60628352
214080,19.60628352
214081,25.13988075
214082,4.115433655
214083,4.115433655
214084,29.25684621
214085,3.052638671
214086,3.052638671
214088,18.25208125
214089,18.25208125
214090,4.115433655
214092,4.115433655
214096,25.13988075
214097,4.115433655
214098,18.54641134
214099,43.39136012
214100,18.54641134
214101,46.12000227
214102,46.08143195
214103,42.63807415
214104,18.54641134
214105,17.56296793
214106,43.39136012
214109,17.56296793
214111,18.54641134
214112,23.84111668
214114,26.74050823
214115,26.74050823
214116,26.74050823
214118,26.74050823
214120,26.74050823
214121,26.74050823
214122,26.74050823
214124,26.74050823
214125,26.74050823
214126,26.74050823
214129,26.74050823
214130,26.74050823
214131,17.6637409
214133,40.02286614
214134,17.6637409
214135,43.04271639
214136,43.01147767
214137,42.1418335
214138,17.6637409
214139,17.6637409
214140,40.54721973
214141,17.6637409
214142,17.6637409
214143,22.75666713
214144,74.94730373
214145,74.94730373
214146,89.95755594
214148,75.57003893
214149,89.95755594
214151,87.543272
214152,75.57003893
214153,72.81940677
214154,72.81940677
214155,75.57003893
214156,74.94730373
214158,72.81940677
214159,129.5383428
214160,94.33188872
214161,129.5383428
214162,129.5383428
214163,129.5383428
214164,129.5383428
214165,129.5383428
214168,129.5383428
214169,94.33188872
214175,129.5383428
214176,129.5383428
214177,129.5383428
214178,101.5134778
214179,72.3225328
214180,101.5134778
214184,101.5134778
214185,101.5134778
214186,101.5134778
214187,101.5134778
214188,101.5134778
214191,72.3225328
214192,101.5134778
214193,101.5134778
214194,101.5134778
214195,60.85928308
214196,60.85928308
214197,70.9622663
214198,63.60991524
214202,78.26139791
214203,78.26139791
214204,63.60991524
214205,60.85928308
214206,60.85928308
214207,63.60991524
214209,62.98718004
214210,60.85928308
214213,88.37248638
214215,88.12360127
214216,96.0521443
214217,93.56989577
214218,96.0521443
214221,93.56989577
214222,75.02723097
214223,73.60738952
214224,88.12360127
214225,96.0521443
214226,96.0521443
214227,93.56989577
214228,88.84850458
214229,89.94560988
214230,200.0041997
214231,96.65954976
214233,86.89317018
214235,88.84850458
214236,94.60838591
214237,97.57141418
214240,94.60838591
214241,89.94560988
214242,88.84850458
214245,88.87736557
214246,54.00842839
214247,54.00842839
214248,54.00842839
214249,54.00842839
214251,54.00842839
214252,54.00842839
214253,98.71277563
214255,98.71277563
214256,84.57288989
214258,54.00842839
214261,54.00842839
214262,54.00842839
214263,41.30169958
214265,41.30169958
214266,41.30169958
214267,79.58495011
214271,49.61620536
214272,41.30169958
214273,41.30169958
214274,41.30169958
214275,41.30169958
214276,41.30169958
214277,41.30169958
214278,41.10251161
214281,75.62182851
214282,73.85057927
214283,58.80556082
214284,250.4031629
214285,75.62182851
214286,58.80556082
214287,92.34239796
214288,111.7945311
214292,111.2028644
214293,68.46879741
214296,74.95994826
214297,73.85057927
214300,51.63006637
214301,51.63006637
214302,51.63006637
214305,61.34738096
214306,61.34738096
214307,51.63006637
214310,51.63006637
214311,51.63006637
214312,51.63006637
214313,51.63006637
214314,51.63006637
214315,51.63006637
214316,44.2816681
214317,44.2816681
214318,57.20845439
214320,57.20845439
214321,274.2934021
214322,262.4862237
214325,44.2816681
214326,42.41586865
214327,44.2816681
214328,44.2816681
214330,44.2816681
214331,44.2816681
214332,52.5786294
214333,49.6919707
214334,60.3239303
214335,52.5786294
214336,52.5786294
214337,52.5786294
214338,60.3239303
214339,56.53921594
214340,60.3239303
214341,52.5786294
214342,52.5786294
214343,52.5786294
214344,82.60226485
214345,40.78513616
214346,40.78513616
214348,59.95651986
214349,35.06566215
214350,35.06566215
214351,60.99913433
214352,48.70996837
214355,40.78513616
214356,40.78513616
214357,79.07586443
214358,57.58458109
214360,59.14052395
214361,31.76253249
214362,31.76253249
214363,47.53611656
214364,27.17328377
214366,27.17328377
214367,49.79154519
214368,49.79154519
214370,46.72142918
214371,46.72142918
214373,55.31027274
214374,31.76253249
214375,69.32411559
214376,42.58254613
214377,69.32411559
214378,69.32411559
214379,69.32411559
214381,44.09124359
214382,44.09124359
214383,69.32411559
214387,42.58254613
214388,44.09124359
214389,69.32411559
214390,69.32411559
214391,33.48589701
214393,33.48589701
214394,34.03359732
214395,33.00274696
214396,33.48589701
214397,33.48589701
214398,33.48589701
214399,33.7634356
214400,34.03359732
214402,34.03359732
214403,34.03359732
214404,33.48589701
214406,33.41032602
214407,32.86262571
214408,26.04091641
214411,33.11237889
214412,26.04091641
214413,26.04091641
214414,32.86262571
214415,32.86262571
214416,33.41032602
214417,32.86262571
214418,32.86262571
214421,32.86262571
214422,27.02737378
214425,27.02737378
214426,27.02737378
214427,46.76736396
214428,27.02737378
214430,27.02737378
214431,27.02737378
214432,27.02737378
214434,27.02737378
214435,27.02737378
214436,27.02737378
214437,27.02737378
214438,39.34379691
214440,34.96441184
214441,40.97236735
214443,35.3417366
214444,37.95748238
214445,40.55293585
214447,39.34379691
214450,39.34379691
214454,77.26599481
214455,35.3417366
214456,35.3417366
214457,34.96441184
214458,44.80245113
214459,45.57619116
214460,58.50746211
214461,45.57619116
214462,52.44387314
214463,58.50746211
214464,55.43023123
214466,44.80245113
214467,44.80245113
214468,43.91409355
214469,45.57619116
214470,44.80245113
214471,31.74836064
214472,23.00428814
214473,35.23855037
214475,23.00428814
214476,34.36208098
214477,47.42496712
214478,38.50845581
214481,31.62875571
214482,36.53609415
214483,23.00428814
214484,38.17107056
214487,23.00428814
214488,11.39936259
214491,11.39936259
214494,11.39936259
214495,14.81197796
214498,27.42426342
214499,17.71830822
214500,17.71830822
214501,17.71830822
214504,11.39936259
214505,11.39936259
214506,17.71830822
214507,11.39936259
214508,39.7316234
214510,37.21595928
214511,38.64043907
214512,34.85065732
214513,34.85065732
214514,40.6781851
214515,53.67902632
214517,34.22792213
214518,32.10002516
214519,33.51527347
214522,33.51527347
214523,39.7316234
214524,10.63159677
214526,16.9505424
214527,10.63159677
214528,16.47836284
214529,48.99318588
214530,10.63159677
214531,10.63159677
214534,10.63159677
214539,16.9505424
214540,10.63159677
214541,10.63159677
214542,10.63159677
214543,71.49821163
214545,70.86329671
214546,113.1647369
214547,71.49821163
214550,72.25228868
214551,70.86329671
214554,85.20482943
214555,71.31991672
214556,70.86329671
214557,70.86329671
214559,70.86329671
214560,70.86329671
214561,25.73181952
214564,25.73181952
214565,25.73181952
214566,25.73181952
214567,25.73181952
214569,25.73181952
214570,56.2705648
214571,58.59516358
214572,42.80964334
214573,25.73181952
214574,25.73181952
214575,25.73181952
214577,17.35481045
214578,17.35481045
214579,17.35481045
214581,35.59188759
214582,52.65026617
214583,29.14050044
214587,17.35481045
214588,27.07212504
214589,17.35481045
214590,23.67375608
214591,17.35481045
214592,17.35481045
214593,34.85867169
214595,41.33873418
214596,29.10577685
214597,170.480473
214600,32.88782754
214601,29.10577685
214605,40.52247143
214606,29.83139235
214607,40.80323427
214608,41.14387536
214609,40.80323427
214610,33.11986997
214611,29.48069946
214612,29.48069946
214614,29.48069946
214615,29.48069946
214618,29.48069946
214619,29.48069946
214620,29.48069946
214622,29.48069946
214623,33.58869111
214624,29.48069946
214625,29.48069946
214626,29.48069946
214627,32.62222246
214628,32.62222246
214629,32.62222246
214630,32.62222246
214631,165.5903
214632,165.5903
214634,32.62222246
214635,32.62222246
214636,32.62222246
214637,32.62222246
214638,32.62222246
214639,32.62222246
214640,35.58311502
214642,35.58311502
214643,35.58311502
214646,35.58311502
214647,35.58311502
214651,35.58311502
214652,35.58311502
214653,40.89681519
214656,35.98912826
214657,35.58311502
214660,35.58311502
214661,40.89681519
214662,30.02712072
214663,13.47784001
214665,13.47784001
214666,38.33756576
214667,18.21455344
214671,13.47784001
214672,34.74968682
214673,25.11678874
214674,13.47784001
214675,13.47784001
214676,31.31022422
214677,13.47784001
214678,29.69536428
214679,8.856394063
214680,8.856394063
214681,35.21735422
214683,13.54996206
214688,8.856394063
214689,28.70376394
214690,20.15090557
214693,8.856394063
214694,8.856394063
214695,23.5713166
214696,8.856394063
214699,16.07364009
214700,16.07364009
214701,16.07364009
214704,13.83076034
214705,16.07364009
214706,16.07364009
214708,16.07364009
214709,16.07364009
214710,16.07364009
214712,16.07364009
214713,16.07364009
214714,16.07364009
214716,15.4503688
214717,15.4503688
214718,15.4503688
214719,15.4503688
214720,15.4503688
214721,15.4503688
214722,16.86736967
214723,15.4503688
214724,15.4503688
214725,15.4503688
214726,15.4503688
214727,15.4503688
214728,16.16017124
214729,0
214730,0
214731,25.08147146
214732,0.765253803
214733,0
214734,18.19404101
214736,18.19404101
214737,0
214738,0
214740,17.02420946
214741,0
214742,32.31681562
214743,27.93743054
214745,32.31681562
214746,28.31475531
214747,46.44967439
214748,32.31681562
214749,32.31681562
214750,32.31681562
214751,32.31681562
214753,27.93743054
214754,32.18905808
214755,28.31475531
214763,37.77546984
214767,38.54920987
214768,44.15119113
214769,36.88711226
214771,48.40324994
214772,44.15119113
214773,48.40324994
214775,36.88711226
214776,36.88711226
214777,37.77546984
214778,36.88711226
214780,36.88711226
214781,31.30629148
214782,31.30629148
214785,34.05930624
214787,32.75066798
214788,36.99873012
214789,30.87111738
214790,36.99873012
214791,32.75066798
214792,30.53255145
214793,29.64419387
214794,30.53255145
214795,30.53255145
214796,22.78906368
214797,15.97730685
214798,18.53460518
214799,15.97730685
214800,19.56620747
214801,19.74374411
214802,18.53460518
214803,48.70158088
214804,18.53460518
214807,15.97730685
214808,15.97730685
214809,15.97730685
214810,4.372381293
214811,4.372381293
214813,4.372381293
214814,23.17369002
214815,40.66541124
214818,10.69132693
214819,4.372381293
214820,4.372381293
214821,10.69132693
214822,4.372381293
214826,10.69132693
214827,10.69132693
214828,26.48829218
214830,27.90729524
214831,27.82367603
214833,27.20094083
214834,30.18897799
214836,30.18897799
214838,27.82367603
214839,25.07304387
214841,25.07304387
